src_lead_id,system_id,src_branch_id,brand_id,product_of_interest,brand,branch_name,region,site_group,enterprise_ad_category,enterprise_ad_sub_category,entp_customer_id,entp_entity_id,match_type,Customer_Name,Customer_Email,Customer_Email_Normalized,Customer_Phone,Customer_Address_1,Customer_City,Customer_State,Customer_Zip_Postal,Customer_Country,customer_mapping,customer_count,Lead_Created_Date,First_Set_Date,First_Appointment_Date,First_Meet_Date,First_Booked_Date,Cancel_Date,Install_Date,Raw_Leads,Opps,Speed_2_Meet,Meets,Jobs_Sold_Gross,Bookings_Gross,Financed_Amount,Finance_Turndown,Finance_Turndown_Amount,Jobs_Cancelled,Bookings_Cancel,Installed_Jobs,Revenue,appt_statuses,appt_ids,setby_user_ids,meet_appt_statuses,meet_appt_ids,contract_ids,sales_rep_ids,product_ids,finance_plan_ids,cancel_reasons,cancel_contract_ids,cancel_finance_plan_ids,cancel_product_ids,job_ids,rev_contract_ids,rev_product_ids,installer_ids
a0fal000004b9V8AAI,YHIC_i360,Bloomington,YHIC,Windows,Your Home Improvement Company,Bloomington,East,null,Lead Aggregator,Porch,-6.87319E+18,ffff8c80d37bcf49fec1a380420abd4116afb43cbb0d08d16fc1d595be223b58,no_match,Veronica Coffey,christopher60@example.com,christopher60@example.com,4965137098,317 Banks Crescent Apt. 004,Wilsonbury,FM,70958,USA,"[{""customer_id"":""001al00001jPu1NAAS"",""system_id"":""YHIC_i360""}]",1,2019-11-04 00:00:00,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2773456,LG_Centah,2658,LG,84,LeafGuard,Southern Georgia,South,Legacy,Internet,Search,2.23821E+18,ffff81dbd8564537bce10ba32cdcd3689651644ebbed80e8dc4e924658fc939b,no_match,Jesse Santiago,umatthews@example.org,umatthews@example.org,6405377351,506 Lopez Crossing Suite 139,North Kristinbury,DC,74501,USA,"[{""customer_id"":""2773456"",""system_id"":""LG_Centah""}]",1,2021-03-29 12:54:49,2021-03-29 12:54:49,2021-04-01 20:27:47,null,null,null,null,1,1,3,null,null,null,null,null,null,null,null,null,null,"[""Canceled After Acknowledged""]","[""2773456""]","[""22872""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
71631667-6acd-eb11-8235-00224809a368,Champion_CE,ae3d0334-8b5b-e911-a964-000d3a597152,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Kansas City,Central,Legacy,Social Media,Social Media,6.50922E+18,ffff7cb7980e9d64c3ba050a84afe734d498fb7896fe57b5d8a7db006dd72591,no_match,Ronald Spencer,lisahall@example.org,lisahall@example.org,8421020539,24026 Julie Mountains Suite 589,South Williamton,VA,86864,USA,"[{""customer_id"":""cb621667-6acd-eb11-8235-00224809a368"",""system_id"":""Champion_CE""}]",1,2021-06-14 23:44:12,2021-06-14 23:44:12,2021-06-21 18:00:00,2021-06-21 18:00:00,null,null,null,1,1,6,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
3844062,LG_Centah,2720,LG,84,LeafGuard,Orlando,East,2024,Lead Aggregator,Modernize,-2.91363E+18,ffff76832ee7dbbd4ed516c20ddaf2388928a49b8ddb90d03b74dea4560ef771,no_match,Judith Maynard,lutzmelanie@example.com,lutzmelanie@example.com,1592124998,9847 Garcia Squares Apt. 836,Beasleychester,MA,59942,USA,"[{""customer_id"":""3844062"",""system_id"":""LG_Centah""}]",1,2024-10-03 14:19:15,2024-10-03 14:19:15,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3844062""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
e612233e-34fb-ea11-a815-000d3a31e53d,Champion_CE,39e79fd8-a686-e911-a974-000d3a597bf5,CHMP,e05e111f-b590-e811-8137-3863bb35bfb8,Champion,Chicago,Service Only Unmerged,Legacy,DM-Clipper,DM-Clipper,3.16302E+18,ffff74017d805ddda3ba24eda8a5acf959e68b32114f60a80173985fbca73c12,no_match,Nicholas Edwards,elizabeth52@example.net,elizabeth52@example.net,6152809885,5604 Bell Ports,East Diane,IN,14685,USA,"[{""customer_id"":""5754693f-fdfa-ea11-a815-000d3a5ceaf8"",""system_id"":""Champion_CE""}]",1,2020-09-20 11:27:21,2016-11-08 00:00:00,2016-11-10 00:00:00,null,null,null,null,1,1,2,null,null,null,null,null,null,null,null,null,null,"[""Can't Do""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
473c6ab9-e510-eb11-a813-000d3a31e53d,Champion_CE,55e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Memphis,Central,Legacy,OL-PPL 12/14,OL-PPL 12/14,9.35736E+17,ffff716304f42ba994e7fe8903283aa112a2202ef92421b60294869070d13374,no_match,Justin Wilson,audrey68@example.net,audrey68@example.net,4024455022,20183 Barnes Junctions Apt. 545,North Ericton,TX,11194,USA,"[{""customer_id"":""dde1799c-4210-eb11-a813-000d3a347b72"",""system_id"":""Champion_CE""}]",1,2020-10-18 02:00:42,2014-12-09 00:00:00,2014-12-11 00:00:00,2014-12-11 00:00:00,null,null,null,1,1,2,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
3751174,LG_Centah,2698,LG,84,LeafGuard,Michigan,Central,2020,Affiliate,Quinstreet Exclusive,-3.89184E+18,ffff6d972eceac956157883125af408e8b265bd797bab71b44f96f8ee8c2cf41,no_match,Matthew Tucker,nperry@example.net,nperry@example.net,9784036900,3244 Wilson Parks,Thompsonfurt,ND,92732,USA,"[{""customer_id"":""3751174"",""system_id"":""LG_Centah""}]",1,2024-07-30 23:45:35,2024-07-30 23:45:35,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3751174""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
54bc62b1-04c8-ec11-a7b6-0022480983ba,Champion_CE,3be79fd8-a686-e911-a974-000d3a597bf5,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Colorado Springs,West,Legacy,Internet,Online,1.39838E+18,ffff68fe83e906655c570646712c98f4f22cacd8074993257186759edd326583,no_match,Justin Barnett,charles06@example.org,charles06@example.org,6966416052,516 John Radial Suite 816,Juliebury,MA,22538,USA,"[{""customer_id"":""01bc62b1-04c8-ec11-a7b6-0022480983ba"",""system_id"":""Champion_CE""}]",1,2022-04-29 21:38:30,2022-04-29 21:38:30,2022-05-03 12:00:00,2022-05-03 12:00:00,null,null,null,1,1,3,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
dc5df2ab-432d-eb11-a813-000d3a361de9,Champion_CE,f76a7658-8b5b-e911-a964-000d3a597152,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Wichita,South West,Legacy,EV-WHS02/17,EV-WHS02/17,1.51432E+18,ffff663c6d619d2d40c4042d24e6b0c3cd7e64a62ac233f160d15453ad490873,no_match,Mark Schmidt,rebeccabailey@example.net,rebeccabailey@example.net,2921277997,527 Taylor Roads Suite 490,Williamport,NH,59734,USA,"[{""customer_id"":""31d2a36f-332d-eb11-a813-000d3a3ab684"",""system_id"":""Champion_CE""}]",1,2020-11-23 04:23:50,2017-02-11 00:00:00,2017-02-21 17:30:00,2017-02-21 17:30:00,null,null,null,1,1,10,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
a0fal000004bowXAAQ,YHIC_i360,Rapid City,YHIC,Bath Remodel,Your Home Improvement Company,Rapid City,Central,null,Internet,Intentlab,-2.37483E+18,ffff66339be450dcff3b7255b09e18d937e272342d3ed9aa41bd4bbba99d67ce,no_match,Jacob Mitchell,gilbertwilliam@example.com,gilbertwilliam@example.com,3597820715,203 Ritter Pine,West Nathan,LA,51280,USA,"[{""customer_id"":""001al00001jQ2h8AAC"",""system_id"":""YHIC_i360""}]",1,2024-04-15 00:00:00,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2d1504e5-db78-f011-b4cb-6045bd03c93c,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,WINDOWS,null,null,null,null,Lead Aggregator,Modernize,7.06609E+18,ffff5ba9e0ed1460a7b7d456caa29faad4b69786f656d1602cc7ca14da975e89,no_match,George Harper,cameron18@example.net,cameron18@example.net,9251925462,8652 Debbie Manors,Andrewport,HI,28575,USA,"[{""customer_id"":""9608a1e2-db78-f011-b4cb-002248092ab2"",""system_id"":""Champion_CE""}]",1,2025-08-14 06:57:11,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
174698a9-dccc-ed11-b596-000d3a3549cc,Champion_CE,76a6eefe-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Denver,West,Legacy,Internet,Online,-5.11032E+18,ffff596057620d91966f2942d8e733b47b4f0b3420a0b1a400699f663f3c9e7f,no_match,Ralph Lee,ericphillips@example.org,ericphillips@example.org,2962229270,3794 Young Garden Suite 735,Murrayport,WI,50553,USA,"[{""customer_id"":""866a781a-04cf-ed11-b597-00224805f74d"",""system_id"":""Champion_CE""}]",1,2023-03-27 20:19:27,2023-03-27 20:19:27,2023-03-29 15:00:00,2023-03-29 15:00:00,2023-03-30 17:18:40,null,2023-05-18 08:00:00,1,1,1,1,1,20700,20700,0,null,null,null,1,20700,"[""Won""]",[],[],"[""Won""]",[],"[""c9b61ee5-1ecf-ed11-b597-00224805f74d""]","[""Richard Law""]","[""1""]","[""7.99% - 19.99% fixed APR for 180 months""]",null,null,null,null,[],"[""c9b61ee5-1ecf-ed11-b597-00224805f74d""]",[],[]
7bf5be95-0459-f011-877a-0022480402e6,Champion_CE,cdffafec-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Dayton,Mid West,Legacy,Events,Events/Home Show,4.65359E+18,ffff5683972cfbab7af9df5d5db8cbd52cd3b59b04d7e43eba33c0a00cc2fb2a,no_match,Jennifer Martin,laurietaylor@example.com,laurietaylor@example.com,1814124782,37506 Randy Landing Apt. 615,North Lucas,CT,94178,USA,"[{""customer_id"":""a534b88f-0459-f011-877a-0022480402e6"",""system_id"":""Champion_CE""}]",1,2025-07-04 18:27:51,2025-07-04 18:27:51,2025-07-06 12:00:00,2025-07-06 12:00:00,null,null,null,1,1,1,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
d90f8408-2106-f011-bae2-6045bd09d9b9,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,WINDOWS,null,null,null,null,Lead Aggregator,Modernize,-6.00592E+18,ffff45ef20ca768de76dd5647c2b3b24dda33e10ee0e6ebec048fee303fc27cc,no_match,Raven Taylor,samantha72@example.net,samantha72@example.net,0432898614,1036 Brown Villages,Carlsontown,SC,68052,USA,"[{""customer_id"":""c2b35c0a-2106-f011-bae1-6045bd019930"",""system_id"":""Champion_CE""}]",1,2025-03-21 06:52:29,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
08b913e4-34c6-ec11-a7b6-002248098339,Champion_CE,57e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Minneapolis,Central,Legacy,Social Media,Social Media,-4.68675E+18,ffff4354e04a593713bf1a535edf67a084f44a1184d183e60b83f6ec59483145,no_match,Michelle Carter,mendezjohn@example.com,mendezjohn@example.com,1888880670,4051 Allen Shoals Apt. 952,West Amyburgh,MP,90243,USA,"[{""customer_id"":""a7751bde-34c6-ec11-a7b6-002248098339"",""system_id"":""Champion_CE""}]",1,2022-04-27 14:18:24,2022-04-27 14:18:24,2022-04-29 14:00:00,null,null,null,null,1,1,1,null,null,null,null,null,null,null,null,null,null,"[""No Show""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
be86084a-522f-ea11-a810-000d3a31e53d,Champion_CE,76a6eefe-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Denver,West,Legacy,ol sem,ol sem,4.75372E+18,ffff3f5b1532c93c5ea5169bf53d9ade14ae5fa7e889063253a31884f9c36d42,no_match,Michael Welch,bryanparsons@example.com,bryanparsons@example.com,0548687403,0541 Kim Locks Suite 652,Holtstad,AS,68563,USA,"[{""customer_id"":""6d354270-062f-ea11-a810-000d3a31eed2"",""system_id"":""Champion_CE""}]",1,2020-01-05 00:28:35,2015-03-14 20:30:05,2015-03-16 17:30:00,2015-03-16 17:30:00,2020-01-07 16:37:34,null,2015-06-01 02:00:00,1,1,1,1,1,3174,null,0,null,null,null,1,3174,"[""Won""]",[],[],"[""Won""]",[],"[""0a4932ff-6b31-ea11-a810-000d3a31e89e""]","[""George Giraldes""]",[],[],null,null,null,null,[],"[""0a4932ff-6b31-ea11-a810-000d3a31e89e""]",[],[]
474402,UWD_LeadPerfection,STL,UWD,Windows,Universal Windows Direct,Saint Louis,None,Legacy,Referrals,Customer,3.50335E+18,ffff37ddd8bd13ab17df726c34533fef141f12c96898bf03d4160785ebd91702,no_match,Bradley Coleman,lmorrison@example.net,lmorrison@example.net,4479627570,640 Emily Lodge Suite 820,Port Cathy,WY,57933,null,"[{""customer_id"":""413256"",""system_id"":""UWD_LeadPerfection""}]",1,2020-05-08 15:12:48,2020-05-13 09:21:35,2020-05-18 16:00:00,2020-05-18 16:00:00,2020-05-18 00:00:00,null,2023-09-19 00:00:00,1,1,5,1,1,4000,null,0,null,null,null,1,4000,"[""Contract Signed""]","[""325999""]","[""3082""]","[""Contract Signed""]","[""325999""]","[""407006""]","[""2628""]","[""Windows""]","[""5""]",null,null,null,null,"[""75645""]","[""407006""]","[""Windows""]","[""333""]"
d7794f88-1a83-f011-b4cc-6045bd0a8743,Champion_CE,42f4e0fa-5d0f-ed11-82e5-000d3a319a8e,CHMP,WINDOWS,null,null,null,null,Lead Aggregator,Modernize,2.42927E+17,ffff379b26055909eca2cd11d026621495b40db48b962a26c1b4768246adf981,no_match,Austin Osborne,michael90@example.net,michael90@example.net,7192856543,27868 Jose Green,Lewisport,UT,64883,USA,"[{""customer_id"":""b964fa89-1a83-f011-b4cc-00224804c09b"",""system_id"":""Champion_CE""}]",1,2025-08-27 07:50:50,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0Y0AA0lOV3yYv9U77PLjk,Apex_LOUPE,0I0AA0kVNKNbQ2tRB0MNk,APEX,Windows,Apex,Washington DC,None,2022,Canvassing,Internal Canvassing,3.78722E+18,ffff33d0bb21faa0f93e58585e461703d74f9eebb93c0db69ce41285155578fe,no_match,Chad Jones,rachelwallace@example.org,rachelwallace@example.org,4422583132,0589 Mcdonald Plaza,New Nicole,CA,41040,USA,"[{""customer_id"":""0C0AA0Bk595BpRrS5P6Gk"",""system_id"":""Apex_LOUPE""}]",1,2024-05-16 18:36:17,2024-05-16 18:38:47,2024-05-16 18:38:47,null,null,null,null,1,1,0,null,null,null,null,null,null,null,null,null,null,[],"[""050AA0nW3jgZWACDNxa6n""]","[""0c0AA0my3awj8DhLeB2Pl""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
2f85907e-1030-ea11-a810-000d3a31e53d,Champion_CE,76a6eefe-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Denver,West,Legacy,Referral,Referral,-5.55318E+18,ffff3364a204baee9c1223644f1e7ecf745f74146cf81138ac3b472350e8c40a,no_match,Mitchell Mendoza,khammond@example.org,khammond@example.org,7852892268,82422 Donovan Fork,Staceyhaven,MH,37731,USA,"[{""customer_id"":""afb18d2a-ce2e-ea11-a810-000d3a31e53d"",""system_id"":""Champion_CE""}]",1,2020-01-05 23:10:02,2005-01-23 22:00:00,2005-09-15 22:00:00,2005-09-15 22:00:00,2020-01-07 11:55:09,null,2005-10-27 22:00:00,1,1,235,1,1,5671,null,0,null,null,null,1,5671,"[""Won""]",[],[],"[""Won""]",[],"[""b584218a-4431-ea11-a810-000d3a31e53d""]","[""Mike Musso""]",[],[],null,null,null,null,[],"[""b584218a-4431-ea11-a810-000d3a31e53d""]",[],[]
501488,UWD_LeadPerfection,PIT,UWD,Windows,Universal Windows Direct,Pittsburgh,None,2019,Lead Aggregator,Home Advisor,2.44793E+18,ffff2f826510365ea07c1477a71335b51374c41f7433f88443984640eae587b0,no_match,Danielle Reid,david49@example.net,david49@example.net,2299590010,396 Tyler Road Suite 473,Evansland,UT,08353,null,"[{""customer_id"":""452778"",""system_id"":""UWD_LeadPerfection""}]",1,2020-08-16 12:44:29,2020-08-16 12:47:31,2020-08-17 19:00:00,null,null,null,null,1,1,1,null,null,null,null,null,null,null,null,null,null,"[""Appt Cancel: Unknown""]","[""349785""]","[""3178""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
a0fal000004bAaGAAU,YHIC_i360,Bloomington,YHIC,Other,Your Home Improvement Company,Bloomington,East,null,Events,Home Depot,-7.5988E+18,ffff2b254c4337016b29ddb71d2ef20889b3fa7b8323a862373a1a953c158087,no_match,Jason Marshall,catherine55@example.net,catherine55@example.net,8153714732,46963 Lisa Ports,Jamesburgh,NM,67967,USA,"[{""customer_id"":""001al00001jOyqJAAS"",""system_id"":""YHIC_i360""}]",1,2021-08-26 00:00:00,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3570835,LG_Centah,2704,LG,84,LeafGuard,Oklahoma,South,2021,Lead Aggregator,Modernize,-1.42803E+18,ffff25769829e257625d0ef5d2606ddeeea16a0c1df941b7bb25fb101f71c01e,no_match,Shawn Jimenez,landrywilliam@example.org,landrywilliam@example.org,7974801624,5060 Michael Heights Apt. 687,Marciaville,DC,13173,USA,"[{""customer_id"":""3570835"",""system_id"":""LG_Centah""}]",1,2024-02-07 12:17:41,2024-02-07 12:17:41,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3570835""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
24080fd4-7796-ec11-b400-0022480b4396,Champion_CE,57e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Minneapolis,Central,Legacy,Partnership,Partnership,6.39216E+18,ffff1874981ef9322f0e8d552eeda8cd970a367d5d793836e2aacc53244e2afa,no_match,Robert Morgan,kari39@example.net,kari39@example.net,2578729825,69495 Erickson Hills Suite 055,South Brandytown,PA,62706,USA,"[{""customer_id"":""f5545c59-7796-ec11-b400-0022480c5eb8"",""system_id"":""Champion_CE""}]",1,2022-02-25 20:16:43,2022-02-25 20:16:43,2022-03-05 12:00:00,null,null,null,null,1,1,7,null,null,null,null,null,null,null,null,null,null,"[""No Show""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
717bf4c2-37f7-435f-82a9-f8e98c44612a,Champion_CE,57e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Minneapolis,Central,Legacy,Online,Online,6.39216E+18,ffff1874981ef9322f0e8d552eeda8cd970a367d5d793836e2aacc53244e2afa,no_match,Matthew Stanton,jennifersilva@example.org,jennifersilva@example.org,0913075626,8970 April Points,Whitneyfort,NC,49892,USA,"[{""customer_id"":""f5545c59-7796-ec11-b400-0022480c5eb8"",""system_id"":""Champion_CE""}]",1,2022-02-25 20:14:27,2022-02-25 20:14:27,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Merged Record""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
68f22a9e-4d66-ed11-9562-0022480494b3,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 3-5,null,null,null,null,Lead Aggregator,Home Advisor,-1.59316E+18,ffff17423d87af73419ff7286821d1bfbdc702d54e21596a2061a367966314a0,no_match,Christopher Barr,amy49@example.com,amy49@example.com,3443757584,98665 Kelly Heights Apt. 574,Lewisside,KY,74165,USA,"[{""customer_id"":""3c49799c-4d66-ed11-9562-0022480491bb"",""system_id"":""Champion_CE""}]",1,2022-11-17 07:58:37,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
721793,UWD_LeadPerfection,PIT,UWD,Windows,Universal Windows Direct,Pittsburgh,None,2019,Events,PIT: Washington: County Rib and Music Festival,-3.99048E+18,ffff0ea3d64e14fa4e4c0c17839983a194a22fad4bd47724f9c96de456170362,no_match,Breanna Gilbert,johnsantiago@example.net,johnsantiago@example.net,5712082677,5401 Amanda Stream,East Robertburgh,PW,05264,null,"[{""customer_id"":""628827"",""system_id"":""UWD_LeadPerfection""}]",1,2022-06-11 14:45:02,2022-06-11 14:45:02,2022-06-18 13:00:00,null,null,null,null,1,1,6,null,null,null,null,null,null,null,null,null,null,"[""Appointment Date Set""]","[""513754""]","[""3718""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
2655834,LG_Centah,2680,LG,84,LeafGuard,Washington DC,North East,2018,Other,Other,3.45312E+18,ffff06665dbf8b9e317aaafcf3baa0725a834bbb75ac4cda0b61524c25c98fec,no_match,Jennifer Simpson DVM,nancy04@example.net,nancy04@example.net,8872874315,742 Jill Turnpike,Ashleyborough,HI,80580,USA,"[{""customer_id"":""2655834"",""system_id"":""LG_Centah""}]",1,2020-04-28 16:36:48,2020-04-28 16:36:48,2020-04-30 12:45:05,null,null,null,null,1,1,1,null,null,null,null,null,null,null,null,null,null,"[""Canceled After Acknowledged""]","[""2655834""]","[""17223""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
2969859,LG_Centah,2711,LG,84,LeafGuard,Richmond,East,2021,Events,HomeShow,7.67863E+18,fffef694f69202d059b6bc9804136f42ad495e00e3f28fdce13abfea67d1f23f,no_match,Stephanie Wilcox,christopher12@example.org,christopher12@example.org,4637454990,530 Steven Estate Suite 841,Michaelbury,IN,18008,USA,"[{""customer_id"":""2969859"",""system_id"":""LG_Centah""}]",1,2021-10-24 13:03:20,2021-10-24 13:03:20,2021-11-01 16:55:34,2021-11-01 16:55:34,null,null,null,1,1,8,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""2969859""]","[""24046""]","[""Quoted""]","[""2969859""]",null,null,null,null,null,null,null,null,null,null,null,null
403901,UWD_LeadPerfection,COL,UWD,null,Universal Windows Direct,Columbus,None,2019,Internet,Browns Sweepstakes,-7.3028E+18,fffef33a4d6927f67a1fae1b34b6915a91d9ed6490998d9a0abebce6e3d758ac,no_match,Jesse Zhang,robert87@example.net,robert87@example.net,1878519108,822 Bond Mills,Lake Jamieshire,NM,12420,null,"[{""customer_id"":""353233"",""system_id"":""UWD_LeadPerfection""}]",1,2019-12-11 16:48:26,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
114a16ab-53fb-ea11-a815-000d3a31ee79,Champion_CE,39e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Chicago,Service Only Unmerged,Legacy,Online,Online,7.48036E+18,fffef31870ad02546b225b7671bb390be41f1342fceb365f472930102b7ce5c2,no_match,Jill Brown,williambryant@example.org,williambryant@example.org,0640391065,017 Justin Falls,Port Darlene,VA,85157,USA,"[{""customer_id"":""2388eba5-fefa-ea11-a815-000d3a31e53d"",""system_id"":""Champion_CE""}]",1,2020-09-20 15:12:17,2018-10-13 00:00:00,2018-10-15 16:00:00,2018-10-15 16:00:00,null,null,null,1,1,2,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
aeacba37-9350-ee11-be6f-00224804947b,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,Vinyl Siding - Install or Completely Replace,null,null,null,null,Lead Aggregator,Home Advisor,5.9974E+17,fffeebdaf09929ab2bf3879b0e574e500feafec8b4c4b6846bf1672f30631142,no_match,Jacqueline Vance,ykane@example.com,ykane@example.com,2512868230,7868 Morrow Gateway,Reedview,ID,95531,USA,"[{""customer_id"":""6819f832-9350-ee11-be6f-002248049d5d"",""system_id"":""Champion_CE""}]",1,2023-09-11 11:06:14,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
